gene_id	chromosome	start	end	width	source	type	score	phase	transcript_id	gene_source	gene_biotype	transcript_source	transcript_biotype	tag	gene_name	transcript_name
DDB_G0271454	2	384873	385951	1079	ensembl	transcript	NA	NA	EAL71857	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295007	2	386413	386486	74	ensembl	transcript	NA	NA	DDB_G0295007-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Val-AAC-11	tRNA-Val-AAC-11
DDB_G0271456	2	386778	388706	1929	ensembl	transcript	NA	NA	EAL71858	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271458	2	389413	392448	3036	ensembl	transcript	NA	NA	EAL71859	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271460	2	393193	396354	3162	ensembl	transcript	NA	NA	EAL71860	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271462	2	396914	399967	3054	ensembl	transcript	NA	NA	EAL71861	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271464	2	400364	400940	577	ensembl	transcript	NA	NA	EAL71862	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271466	2	401358	402181	824	ensembl	transcript	NA	NA	EAL71863	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271468	2	403904	406636	2733	ensembl	transcript	NA	NA	EAL71864	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271470	2	406925	407452	528	ensembl	transcript	NA	NA	EAL71865	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271472	2	408255	410625	2371	ensembl	transcript	NA	NA	EAL71866	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271474	2	411758	412066	309	ensembl	transcript	NA	NA	EAL71867	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271476	2	413395	415679	2285	ensembl	transcript	NA	NA	EAL71868	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271478	2	415978	417927	1950	ensembl	transcript	NA	NA	EAL71869	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271480	2	418580	422227	3648	ensembl	transcript	NA	NA	EAL71870	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271482	2	422622	426584	3963	ensembl	transcript	NA	NA	EAL71871	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271484	2	427690	429466	1777	ensembl	transcript	NA	NA	EAL71872	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271486	2	430036	430353	318	ensembl	transcript	NA	NA	EAL71873	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271488	2	430599	432413	1815	ensembl	transcript	NA	NA	EAL71874	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	vta1	vta1-1
DDB_G0271490	2	432789	434039	1251	ensembl	transcript	NA	NA	EAL71875	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	melA	melA-1
DDB_G0294096	2	435997	438658	2662	ensembl	transcript	NA	NA	EAL60414	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	clcA	clcA-1
DDB_G0294094	2	440350	441973	1624	ensembl	transcript	NA	NA	EAL60413	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	lrrA	lrrA-1
DDB_G0271664	2	442827	445598	2772	ensembl	transcript	NA	NA	EEU04142	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271594	2	445806	448427	2622	ensembl	transcript	NA	NA	EAL71661	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271596	2	448767	451393	2627	ensembl	transcript	NA	NA	EAL71662	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271598	2	451802	454753	2952	ensembl	transcript	NA	NA	EAL71663	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tgrS1	tgrS1-1
DDB_G0271506	2	455398	458761	3364	ensembl	transcript	NA	NA	EAL71617	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pitrm1	pitrm1-1
DDB_G0271600	2	459066	459608	543	ensembl	transcript	NA	NA	EAL71664	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271508	2	459995	460684	690	ensembl	transcript	NA	NA	EAL71618	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271602	2	461460	463813	2354	ensembl	transcript	NA	NA	EAL71665	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271510	2	464711	467089	2379	ensembl	transcript	NA	NA	EAL71619	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271512	2	468500	469516	1017	ensembl	transcript	NA	NA	EAL71620	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	trmt61	trmt61-1
DDB_G0271514	2	469596	471672	2077	ensembl	transcript	NA	NA	EAL71621	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rpc5	rpc5-1
DDB_G0295819	2	472505	473932	1428	ensembl	transcript	NA	NA	EEU04143	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271606	2	474534	478172	3639	ensembl	transcript	NA	NA	EAL71667	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271608	2	480277	488472	8196	ensembl	transcript	NA	NA	EAL71668	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	polZ	polZ-1
DDB_G0271610	2	488534	494316	5783	ensembl	transcript	NA	NA	EAL71669	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271516	2	494360	495460	1101	ensembl	transcript	NA	NA	EAL71622	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271518	2	497131	498157	1027	ensembl	transcript	NA	NA	EAL71623	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271520	2	499181	506804	7624	ensembl	transcript	NA	NA	EAL71624	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pks5	pks5-1
DDB_G0271524	2	507457	516313	8857	ensembl	transcript	NA	NA	EDR41104	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pks6	pks6-1
DDB_G0271526	2	517604	518599	996	ensembl	transcript	NA	NA	EAL71627	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271614	2	519478	527091	7614	ensembl	transcript	NA	NA	EDR41105	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pks7	pks7-1
DDB_G0271528	2	527305	528270	966	ensembl	transcript	NA	NA	EAL71628	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271568	2	529289	530585	1297	ensembl	transcript	NA	NA	EAL71648	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271618	2	530981	538599	7619	ensembl	transcript	NA	NA	EDR41106	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pks8	pks8-1
DDB_G0271530	2	541447	550308	8862	ensembl	transcript	NA	NA	EAL71629	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pks9	pks9-1
DDB_G0271532	2	550427	552387	1961	ensembl	transcript	NA	NA	EAL71630	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271534	2	553300	553863	564	ensembl	transcript	NA	NA	EAL71631	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271536	2	555496	556890	1395	ensembl	transcript	NA	NA	EAL71632	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rcnA	rcnA-1
DDB_G0271624	2	557800	562277	4478	ensembl	transcript	NA	NA	EAL71676	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271626	2	563064	568601	5538	ensembl	transcript	NA	NA	EAL71677	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	dotA	dotA-1
DDB_G0271538	2	568653	570406	1754	ensembl	transcript	NA	NA	EAL71633	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271628	2	572266	575098	2833	ensembl	transcript	NA	NA	EAL71678	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	dlpC	dlpC-1
DDB_G0271630	2	575486	577231	1746	ensembl	transcript	NA	NA	EAL71679	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	sac1	sac1-1
DDB_G0271570	2	577332	578468	1137	ensembl	transcript	NA	NA	EAL71649	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271632	2	580601	582875	2275	ensembl	transcript	NA	NA	EAL71680	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pus7	pus7-1
DDB_G0271634	2	583523	586607	3085	ensembl	transcript	NA	NA	EAL71681	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271636	2	587121	590511	3391	ensembl	transcript	NA	NA	EAL71682	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271540	2	590623	591252	630	ensembl	transcript	NA	NA	EAL71634	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271542	2	591434	593019	1586	ensembl	transcript	NA	NA	EAL71635	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271638	2	593663	597179	3517	ensembl	transcript	NA	NA	EAL71683	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271640	2	597228	599171	1944	ensembl	transcript	NA	NA	EAL71684	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271572	2	601251	605014	3764	ensembl	transcript	NA	NA	EAL71650	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	exosc10	exosc10-1
DDB_G0271544	2	605879	607395	1517	ensembl	transcript	NA	NA	EAL71636	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271500	2	608312	611935	3624	ensembl	transcript	NA	NA	EAL71614	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	DG1106	DG1106-1
DDB_G0271642	2	614231	614775	545	ensembl	transcript	NA	NA	EDR41107	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cks1	cks1-1
DDB_G0295477	2	615393	616101	709	ensembl	transcript	NA	NA	EDR41108	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	nip7	nip7-1
DDB_G0271574	2	616734	617613	880	ensembl	transcript	NA	NA	EAL71651	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271576	2	618122	619780	1659	ensembl	transcript	NA	NA	EAL71652	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0294829	2	618267	618339	73	ensembl	transcript	NA	NA	DDB_G0294829-1	ena	tRNA	ensembl	tRNA	Ensembl_canonical	tRNA-Arg-UCU-2	tRNA-Arg-UCU-2
DDB_G0271546	2	620269	621713	1445	ensembl	transcript	NA	NA	EAL71637	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271502	2	622207	630819	8613	ensembl	transcript	NA	NA	EAL71615	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	lvsD	lvsD-1
DDB_G0271644	2	631063	631494	432	ensembl	transcript	NA	NA	EAL71686	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271548	2	632125	633298	1174	ensembl	transcript	NA	NA	EAL71638	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271550	2	634463	636022	1560	ensembl	transcript	NA	NA	EAL71639	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271552	2	637163	639576	2414	ensembl	transcript	NA	NA	EAL71640	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271554	2	639768	640024	257	ensembl	transcript	NA	NA	EAL71641	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271578	2	640693	640960	268	ensembl	transcript	NA	NA	EAL71653	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271580	2	641838	642080	243	ensembl	transcript	NA	NA	EAL71654	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271582	2	643141	643496	356	ensembl	transcript	NA	NA	EAL71655	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271584	2	643594	643713	120	ensembl	transcript	NA	NA	EAL71656	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271556	2	644311	647239	2929	ensembl	transcript	NA	NA	EAL71642	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tgrJ1	tgrJ1-1
DDB_G0271586	2	647755	650574	2820	ensembl	transcript	NA	NA	EAL71657	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tgrK1	tgrK1-1
DDB_G0271646	2	651346	653954	2609	ensembl	transcript	NA	NA	EAL71687	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tgrK2	tgrK2-1
DDB_G0271648	2	654307	654450	144	ensembl	transcript	NA	NA	EAL71688	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271558	2	654748	657148	2401	ensembl	transcript	NA	NA	EAL71643	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271654	2	661610	662555	946	ensembl	transcript	NA	NA	EAL71691	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tgrK3	tgrK3-1
DDB_G0271656	2	665072	665359	288	ensembl	transcript	NA	NA	EAL71692	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271560	2	665896	666158	263	ensembl	transcript	NA	NA	EAL71644	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271588	2	666195	666877	683	ensembl	transcript	NA	NA	EAL71658	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271658	2	667250	667827	578	ensembl	transcript	NA	NA	EAL71693	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271504	2	668886	681361	12476	ensembl	transcript	NA	NA	EAL71616	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	lvsB	lvsB-1
DDB_G0271562	2	681736	683293	1558	ensembl	transcript	NA	NA	EAL71645	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	orcD	orcD-1
DDB_G0271564	2	683417	684658	1242	ensembl	transcript	NA	NA	EAL71646	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pdhX	pdhX-1
DDB_G0271660	2	685414	686952	1539	ensembl	transcript	NA	NA	EAL71694	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271662	2	687700	695254	7555	ensembl	transcript	NA	NA	EDR41109	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pks10	pks10-1
DDB_G0271590	2	696177	697095	919	ensembl	transcript	NA	NA	EAL71659	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	omt1	omt1-1
DDB_G0271592	2	697134	699280	2147	ensembl	transcript	NA	NA	EAL71660	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271744	2	703501	703675	175	ensembl	transcript	NA	NA	EAL71562	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271784	2	706981	708744	1764	ensembl	transcript	NA	NA	EAS66928	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271746	2	710129	710317	189	ensembl	transcript	NA	NA	EAL71563	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271748	2	711253	712249	997	ensembl	transcript	NA	NA	EAL71564	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271786	2	712435	716021	3587	ensembl	transcript	NA	NA	EAL71583	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271788	2	716526	717712	1187	ensembl	transcript	NA	NA	EAL71584	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	wdr57	wdr57-1
DDB_G0271736	2	718547	719569	1023	ensembl	transcript	NA	NA	EAL71558	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rabC	rabC-1
DDB_G0271750	2	720888	724093	3206	ensembl	transcript	NA	NA	EAL71565	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	nfaA	nfaA-1
DDB_G0271704	2	724441	725418	978	ensembl	transcript	NA	NA	EAL71542	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271702	2	725506	726207	702	ensembl	transcript	NA	NA	EAL71541	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271738	2	727031	728611	1581	ensembl	transcript	NA	NA	EAL71559	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tubC	tubC-1
DDB_G0271790	2	728723	729221	499	ensembl	transcript	NA	NA	EAL71585	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tmem14B	tmem14B-1
DDB_G0271792	2	729816	730550	735	ensembl	transcript	NA	NA	EAL71586	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	arrC	arrC-1
DDB_G0271700	2	730777	731676	900	ensembl	transcript	NA	NA	EAL71540	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271668	2	733224	733804	581	ensembl	transcript	NA	NA	EAL71524	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rpl36	rpl36-1
DDB_G0271752	2	734961	736353	1393	ensembl	transcript	NA	NA	EAL71566	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271698	2	736637	737773	1137	ensembl	transcript	NA	NA	EAL71539	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271666	2	738043	739981	1939	ensembl	transcript	NA	NA	EAL71523	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	prtB	prtB-1
DDB_G0271696	2	741000	742942	1943	ensembl	transcript	NA	NA	EAL71538	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	prtA	prtA-1
DDB_G0271754	2	743389	746843	3455	ensembl	transcript	NA	NA	EAL71567	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271794	2	747447	748888	1442	ensembl	transcript	NA	NA	EAL71587	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	captA	captA-1
DDB_G0271756	2	749196	749509	314	ensembl	transcript	NA	NA	EAL71568	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271694	2	750344	752594	2251	ensembl	transcript	NA	NA	EAL71537	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271796	2	753355	754395	1041	ensembl	transcript	NA	NA	EAL71588	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271798	2	755175	758249	3075	ensembl	transcript	NA	NA	EAL71589	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271692	2	758362	762958	4597	ensembl	transcript	NA	NA	EAL71536	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	comC	comC-1
DDB_G0271690	2	763571	766181	2611	ensembl	transcript	NA	NA	EAL71535	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271758	2	766288	768273	1986	ensembl	transcript	NA	NA	EAL71569	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271800	2	770369	770655	287	ensembl	transcript	NA	NA	EAL71590	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271760	2	771015	772141	1127	ensembl	transcript	NA	NA	EAL71570	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271688	2	773062	775760	2699	ensembl	transcript	NA	NA	EAL71534	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	grlO	grlO-1
DDB_G0271686	2	776318	778661	2344	ensembl	transcript	NA	NA	EAL71533	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	grlB	grlB-1
DDB_G0271684	2	779738	782211	2474	ensembl	transcript	NA	NA	EAL71532	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	grlA	grlA-1
DDB_G0271802	2	783832	784785	954	ensembl	transcript	NA	NA	EAL71591	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271804	2	785458	785736	279	ensembl	transcript	NA	NA	EAL71592	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271806	2	787444	791676	4233	ensembl	transcript	NA	NA	EAL71593	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271682	2	792553	796032	3480	ensembl	transcript	NA	NA	EAL71531	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271680	2	796698	797982	1285	ensembl	transcript	NA	NA	EAL71530	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271808	2	798398	802915	4518	ensembl	transcript	NA	NA	EAL71594	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271810	2	803219	803502	284	ensembl	transcript	NA	NA	EAL71595	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271812	2	805322	806963	1642	ensembl	transcript	NA	NA	EAL71596	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271678	2	809928	811771	1844	ensembl	transcript	NA	NA	EAL71529	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pckA	pckA-1
DDB_G0271676	2	812738	814339	1602	ensembl	transcript	NA	NA	EAL71528	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271674	2	814811	815522	712	ensembl	transcript	NA	NA	EAL71527	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271814	2	815740	817023	1284	ensembl	transcript	NA	NA	EAL71597	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271672	2	818432	819693	1262	ensembl	transcript	NA	NA	EAL71526	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271670	2	820254	821485	1232	ensembl	transcript	NA	NA	EAL71525	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271816	2	825354	829079	3726	ensembl	transcript	NA	NA	EAL71598	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271706	2	829537	830065	529	ensembl	transcript	NA	NA	EAL71543	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tbcA	tbcA-1
DDB_G0271708	2	830367	833093	2727	ensembl	transcript	NA	NA	EAL71544	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ddx31	ddx31-1
DDB_G0295685	2	833213	833567	355	ensembl	transcript	NA	NA	EAL71545	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271712	2	835390	835739	350	ensembl	transcript	NA	NA	EAL71546	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271714	2	836349	836688	340	ensembl	transcript	NA	NA	EAL71547	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271818	2	837375	837721	347	ensembl	transcript	NA	NA	EAL71599	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0271820	2	837872	839063	1192	ensembl	transcript	NA	NA	EAL71600	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
